spray.date,first.spray.date,mildew.incidence,flagshoot,previous.flagshoot,disease.in.may,pruning,susceptibility.to.r6.Strains,susceptibility.to.nonr6.Strains,synthetic,nonsynthetic,year,group,mi,NonSynthetic,Synthetic,Mixture,Change
156,83,0.01,0,0,0,5,4,4,0,1,2016,NonSynthetic,1,0.210606086,0.024696996,0.764696918,MN
144,83,0.045,0,0,0,5,4,4,1,1,2016,Mixture,1,0.404366883,0.02167913,0.573953987,NM
156,83,0.045,0,0,0,5,4,4,0,1,2016,NonSynthetic,1,0.197315263,0.023496051,0.779188686,MN
144,99,0,0,0,0,5,3,3,1,1,2016,Mixture,0,0.608305734,0.036617012,0.355077254,NM
156,99,0,0,0,0,5,3,3,0,1,2016,NonSynthetic,0,0.362623399,0.04848247,0.588894131,MN
163,99,0,0,0,0,5,3,3,1,1,2016,Mixture,0,0.240221143,0.051156964,0.708621893,NM
143,109,0,0,0,0,1,3,3,1,0,2016,Synthetic,0,0.88782212,0.06213317,0.05004471,NS
128,109,0,0,0,0,1,3,3,1,1,2016,Mixture,0,0.960155852,0.024781602,0.015062546,NM
140,106,0,0,0,0,1,4,4,1,0,2016,Synthetic,0,0.877260467,0.055999188,0.066740344,NS
140,106,0,0,0,0,1,4,4,1,0,2016,Synthetic,0,0.877260467,0.055999188,0.066740344,NS
140,106,0,0,0,0,1,2,0,1,0,2016,Synthetic,0,0.869177545,0.042716825,0.08810563,NS
157,113,0.975,0,0,0.265,5,3,3,1,0,2016,Synthetic,1,0.323313507,0.094838631,0.581847862,NS
128,109,0,0,0,0,1,3,3,1,1,2016,Mixture,0,0.960155852,0.024781602,0.015062546,NM
143,109,0,0,0,0,1,1,1,1,0,2016,Synthetic,0,0.890840239,0.064879657,0.044280104,NS
128,109,0,0,0,0,1,3,3,1,1,2016,Mixture,0,0.960155852,0.024781602,0.015062546,NM
138,119,0.99,0,0,0.0075,4,4,0,1,1,2016,Mixture,1,0.254267121,0.001288927,0.744443953,NM
146,119,0.99,0,0,0.0075,4,4,0,0,1,2016,NonSynthetic,1,0.147054761,0.001269002,0.851676237,MN
158,119,0.99,0,0,0.0075,4,4,0,1,1,2016,Mixture,1,0.058369797,0.001118766,0.940511437,NM
138,119,0.99,0,0,0,4,4,0,1,1,2016,Mixture,1,0.254267121,0.001288927,0.744443953,NM
146,119,0.99,0,0,0,4,4,0,0,1,2016,NonSynthetic,1,0.147054761,0.001269002,0.851676237,MN
158,119,0.99,0,0,0,4,4,0,1,1,2016,Mixture,1,0.058369797,0.001118766,0.940511437,NM
138,119,0.175,0,0,0,2,4,0,1,1,2016,Mixture,1,0.705224855,0.002501267,0.292273878,NM
146,119,0.175,0,0,0,2,4,0,0,1,2016,NonSynthetic,1,0.547689184,0.00330683,0.449003986,MN
159,119,0.46,0,0,0,2,4,0,1,1,2016,Mixture,1,0.168430966,0.002735191,0.828833843,NM
138,119,0.465,0,0,0,4,4,0,1,1,2016,Mixture,1,0.544957936,0.002194757,0.452847307,NM
146,119,0.465,0,0,0,4,4,0,0,1,2016,NonSynthetic,1,0.377268622,0.002586541,0.620144837,MN
158,119,0.465,0,0,0,4,4,0,1,1,2016,Mixture,1,0.178940291,0.002724863,0.818334846,NM
154,139,0.13,0,0,0,3,5,0,1,1,2016,Mixture,1,0.555288649,0.073076413,0.371634938,NM
154,139,0,0,0,0,3,4,0,1,1,2016,Mixture,0,0.619473292,0.077008781,0.303517927,NM
154,139,0.005,0,0,0,3,4,4,1,1,2016,Mixture,1,0.651896889,0.105489889,0.242613222,NM
154,139,0.015,0,0,0,3,4,0,1,1,2016,Mixture,1,0.612352716,0.076625622,0.311021662,NM
161,139,0,0,0,0,3,3,3,1,1,2016,Mixture,0,0.616528159,0.134629775,0.248842066,NM
161,139,0,0,0,0,3,4,0,1,1,2016,Mixture,0,0.478928383,0.094831551,0.426240066,NM
161,139,0,0,0,0,5,3,3,1,0,2016,Synthetic,0,0.616528159,0.134629775,0.248842066,NS
182,104,0,0,0,0,2,2,2,1,1,2016,Mixture,0,0.221237639,0.573431346,0.205331015,NM
182,106,0,0,0,0,5,3,3,1,1,2016,Mixture,0,0.306374472,0.498531821,0.195093707,NM
182,109,0,0,0,0,3,3,3,1,1,2016,Mixture,0,0.300693807,0.517516223,0.18178997,NM
153,124,0.19,0,0,0,1,4,0,1,1,2016,Mixture,1,0.64245085,0.027802683,0.329746466,NM
182,124,0.295,0,0,0,1,4,0,0,1,2016,NonSynthetic,1,0.109412621,0.034106432,0.856480947,MN
155,128,0.63,0,0,0.0175,3,3,3,1,1,2016,Mixture,1,0.552056964,0.039329173,0.408613862,NM
163,128,0.34,0,0,0.0175,3,3,3,0,1,2016,NonSynthetic,1,0.544357519,0.058139259,0.397503222,MN
179,128,0.34,0,0,0.0175,3,3,3,1,0,2016,Synthetic,1,0.239988717,0.074279103,0.68573218,NS
183,128,0.34,0,0,0.0175,3,3,3,0,1,2016,NonSynthetic,1,0.184414211,0.074471972,0.741113818,SN
155,127,0.05,0,0,0,5,3,3,1,1,2016,Mixture,1,0.805443595,0.043678172,0.150878233,NM
180,127,0.005,0,0,0,5,3,3,0,1,2016,NonSynthetic,1,0.370676472,0.103914639,0.525408888,MN
153,124,0.665,0,0,0,1,4,0,1,1,2016,Mixture,1,0.376324234,0.02005432,0.603621446,NM
179,124,0.525,0,0,0,1,4,0,0,1,2016,NonSynthetic,1,0.084701084,0.023921476,0.89137744,MN
153,124,0.665,0,0,0,1,4,0,1,1,2016,Mixture,1,0.376324234,0.02005432,0.603621446,NM
179,124,0.36,0,0,0,1,4,0,0,1,2016,NonSynthetic,1,0.119808768,0.031476459,0.848714773,MN
154,126,0,0,0,0,3,4,4,1,1,2016,Mixture,0,0.760873002,0.043659848,0.195467151,NM
167,126,0,0,0,0,3,4,4,0,1,2016,NonSynthetic,0,0.522312963,0.071145826,0.406541211,MN
154,126,0.75,0,0,0,3,4,0,1,1,2016,Mixture,1,0.319452313,0.019604174,0.660943512,NM
182,126,0.185,0,0,0,3,4,0,0,1,2016,NonSynthetic,1,0.140522684,0.043333151,0.816144165,MN
134,117,0,0,0,0,3,3,3,0,1,2016,NonSynthetic,0,0.957992275,0.010432407,0.031575318,SN
155,127,0,0,0,0,5,3,3,1,1,2016,Mixture,0,0.820207562,0.043514843,0.136277596,NM
158,127,0,0,0,0,5,3,3,0,1,2016,NonSynthetic,0,0.781646612,0.050625121,0.167728267,MN
156,126,0.085,0,0,0,3,4,0,1,1,2016,Mixture,1,0.645106613,0.033789114,0.321104273,NM
182,126,0.02,0,0,0,3,4,0,0,1,2016,NonSynthetic,1,0.192442447,0.055204306,0.752353247,MN
145,126,0,0,0,0,3,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,3,3,3,1,1,2017,Mixture,0,0.33694308,0.291035032,0.372021888,NM
181,126,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.029204599,0.276403621,0.69439178,MS
145,126,0,0,0,0,3,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0,0,0,0,3,4,4,1,0,2017,Synthetic,0,0.019419165,0.216461083,0.764119752,MS
145,126,0,0,0,0,3,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0,0,0,0,3,4,4,1,0,2017,Synthetic,0,0.019419165,0.216461083,0.764119752,MS
145,126,0,0,0,0,3,2,2,1,1,2017,Mixture,0,0.251082463,0.358613524,0.390304014,NM
181,126,0,0,0,0,3,2,2,1,0,2017,Synthetic,0,0.019949901,0.312215735,0.667834364,MS
145,126,0,0,0,0,2,0,0,1,1,2017,Mixture,0,0.237090299,0.185693451,0.57721625,NM
181,126,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.016126352,0.138395729,0.845477919,MS
145,126,0,0,0,0,3,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,2,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,2,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,3,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0,0,0,0,3,4,4,1,0,2017,Synthetic,0,0.019419165,0.216461083,0.764119752,MS
145,126,0,0,0,0,4,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0,0,0,0,4,4,4,1,0,2017,Synthetic,0,0.019419165,0.216461083,0.764119752,MS
145,126,0,0,0,0.0025,2,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0.0025,2,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0.0025,3,2,2,1,1,2017,Mixture,0,0.251082463,0.358613524,0.390304014,NM
181,126,0,0,0,0.0025,3,2,2,1,0,2017,Synthetic,0,0.019949901,0.312215735,0.667834364,MS
145,126,0,0,0,0,3,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0.005,0,0,0,3,4,4,1,0,2017,Synthetic,1,0.019232703,0.214852863,0.765914434,MS
145,126,0,0,0,0,4,3,3,1,1,2017,Mixture,0,0.33694308,0.291035032,0.372021888,NM
181,126,0,0,0,0,4,3,3,1,0,2017,Synthetic,0,0.029204599,0.276403621,0.69439178,MS
145,126,0,0,0,0,3,3,3,1,1,2017,Mixture,0,0.33694308,0.291035032,0.372021888,NM
181,126,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.029204599,0.276403621,0.69439178,MS
145,126,0,0,0,0,2,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,2,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,5,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,5,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,5,1,1,1,1,2017,Mixture,0,0.348129521,0.312925351,0.338945128,NM
181,126,0,0,0,0,5,1,1,1,0,2017,Synthetic,0,0.031430773,0.309569889,0.658999339,MS
145,126,0,0,0,0,5,4,4,1,1,2017,Mixture,0,0.260111441,0.264609213,0.475279345,NM
181,126,0,0,0,0,5,4,4,1,0,2017,Synthetic,0,0.019419165,0.216461083,0.764119752,MS
145,126,0,0,0,0,3,3,3,1,1,2017,Mixture,0,0.33694308,0.291035032,0.372021888,NM
181,126,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.029204599,0.276403621,0.69439178,MS
145,126,0,0,0,0,3,3,3,1,1,2017,Mixture,0,0.33694308,0.291035032,0.372021888,NM
181,126,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.029204599,0.276403621,0.69439178,MS
144,118,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.705036238,0.217020093,0.077943669,NS
154,118,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.538244195,0.322162109,0.139593696,SN
178,118,0,0,0,0,3,0,0,1,1,2017,Mixture,0,0.167778446,0.495412671,0.336808883,NM
179,118,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.157679934,0.497608778,0.344711288,MS
144,118,0,0,0,0.005,3,4,4,1,0,2017,Synthetic,0,0.674408772,0.269633853,0.055957375,NS
154,118,0.085,0,0,0.005,3,4,4,0,1,2017,NonSynthetic,1,0.488853746,0.39446948,0.116676774,SN
178,118,0.085,0,0,0.005,3,4,4,1,1,2017,Mixture,1,0.146450996,0.582992042,0.270556962,NM
179,118,0.085,0,0,0.005,3,4,4,1,0,2017,Synthetic,1,0.137620006,0.585507594,0.276872399,MS
128,101,0.21,0,0.0025,0.0025,5,2,2,1,1,2017,Mixture,1,0.837093261,0.129368871,0.033537869,NM
135,101,0.21,0,0,0.0025,5,2,2,0,1,2017,NonSynthetic,1,0.758186346,0.186636473,0.055177181,MN
141,101,0.21,0,0,0.0025,5,2,2,1,0,2017,Synthetic,1,0.671929686,0.246506485,0.081563829,NS
164,111,0,0,0,0,1,2,0,1,0,2017,Synthetic,0,0.369295919,0.377084025,0.253620056,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
158,123,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.456204986,0.391179782,0.152615232,NS
145,117,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.708396485,0.25225034,0.039353175,NS
174,111,0.025,0,0,0,1,5,0,1,0,2017,Synthetic,1,0.211951356,0.425465414,0.362583231,NS
172,118,0.005,0,0,0,3,4,0,1,0,2017,Synthetic,1,0.237886571,0.472354957,0.289758472,NS
126,118,0.015,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.877106312,0.106636595,0.016257093,NS
139,118,0.015,0,0,0,2,4,4,0,1,2017,NonSynthetic,1,0.743626542,0.214613726,0.041759733,SN
153,118,0.035,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.517319046,0.382117202,0.100563752,NS
171,118,0.035,0,0,0,2,4,4,1,1,2017,Mixture,1,0.230035208,0.562450506,0.207514286,SM
154,118,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.562523114,0.371314065,0.06616282,NS
126,118,0.005,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.877853909,0.106260815,0.015885276,NS
139,118,0.005,0,0,0,2,4,4,0,1,2017,NonSynthetic,1,0.745063209,0.214088133,0.040848658,SN
153,118,0.045,0,0,0,2,4,4,1,0,2017,Synthetic,1,0.515196579,0.382220722,0.102582699,NS
171,118,0.045,0,0,0,2,4,4,1,1,2017,Mixture,1,0.228320901,0.56071065,0.210968449,SM
171,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,0.143624551,0.026039914,0.830335535,NM
171,95,0,0,0,0,2,4,4,1,1,2017,Mixture,0,0.143624551,0.026039914,0.830335535,NM
163,139,0.005,0,0,0,1,4,0,1,1,2017,Mixture,1,0.702769465,0.135504969,0.161725567,NM
163,139,0,0,0,0,1,4,0,1,1,2017,Mixture,0,0.704336458,0.135509873,0.160153669,NM
171,118,0.04,0,0,0,5,2,2,1,1,2017,Mixture,1,0.35227207,0.008657292,0.639070638,NM
170,118,0.005,0,0,0,1,1,1,1,1,2017,Mixture,1,0.506687838,0.007220916,0.486091246,NM
170,118,0,0,0,0,1,1,1,1,1,2017,Mixture,0,0.509649576,0.007247228,0.483103196,NM
179,118,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,0.325959938,0.008433162,0.6656069,MN
170,118,0,0,0,0,3,3,3,1,1,2017,Mixture,0,0.478784407,0.006542279,0.514673314,NM
171,118,0,0,0,0,5,3,3,1,1,2017,Mixture,0,0.457614818,0.006682975,0.535702207,NM
129,101,0.37,0,0.0125,0.0125,5,4,4,1,1,2017,Mixture,1,0.849810327,0.000766022,0.14942365,NM
143,101,0.37,0,0,0.0125,5,4,4,0,1,2017,NonSynthetic,1,0.631936242,0.00144518,0.366618578,MN
158,101,0.9,0,0,0.0125,5,4,4,1,1,2017,Mixture,1,0.118468337,0.000926674,0.880604989,NM
172,121,0,0,0,0,1,1,1,1,1,2017,Mixture,0,0.479736035,0.008241819,0.512022146,NM
172,123,0,0,0,0,1,1,1,1,1,2017,Mixture,0,0.488083751,0.008704715,0.503211534,NM
156,123,0.04,0,0,0,1,4,0,1,1,2017,Mixture,1,0.577815202,0.003153218,0.419031579,NM
156,123,0.33,0,0,0,1,4,0,1,1,2017,Mixture,1,0.406460623,0.002518689,0.591020688,NM
138,123,0.015,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,0.870467301,0.00141941,0.128113289,MN
171,123,0.33,0,0,0,1,4,0,1,1,2017,Mixture,1,0.160218328,0.002692019,0.837089653,NM
156,123,0.505,0,0,0,1,4,0,1,1,2017,Mixture,1,0.310627957,0.002078268,0.687293775,NM
156,123,0.01,0,0,0,1,4,0,1,1,2017,Mixture,1,0.595156694,0.003205435,0.40163787,NM
138,123,0.005,0,0,0,1,4,0,0,1,2017,NonSynthetic,1,0.873124136,0.001417517,0.125458347,MN
171,123,0.01,0,0,0,1,4,0,1,1,2017,Mixture,1,0.290746658,0.004246003,0.705007339,NM
170,118,0.025,0,0,0,1,3,3,1,1,2017,Mixture,1,0.463991331,0.006409982,0.529598687,NM
185,157,0,0,0,0,1,5,0,1,1,2017,Mixture,0,0.225009865,0.140821482,0.634168652,NM
185,157,0,0,0,0,1,4,0,1,1,2017,Mixture,0,0.225009865,0.140821482,0.634168652,NM
185,157,0,0,0,0,1,4,4,1,1,2017,Mixture,0,0.254571655,0.20693793,0.538490415,NM
185,157,0,0,0,0,1,4,0,1,1,2017,Mixture,0,0.225009865,0.140821482,0.634168652,NM
185,157,0,0,0,0,1,3,3,1,1,2017,Mixture,0,0.336884936,0.232517084,0.43059798,NM
170,157,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.633481209,0.167806307,0.198712483,NS
185,157,0,0,0,0,1,1,1,1,1,2017,Mixture,0,0.351447359,0.252432185,0.396120457,SM
170,157,0,0,0,0,1,4,0,1,0,2017,Synthetic,0,0.496230254,0.114535652,0.389234095,NS
185,157,0,0,0,0,1,3,3,1,1,2017,Mixture,0,0.336884936,0.232517084,0.43059798,NM
172,123,0,0,0,0,2,2,2,1,0,2017,Synthetic,0,0.492801739,0.428802202,0.078396059,NS
179,123,0,0,0,0,2,2,2,0,1,2017,NonSynthetic,0,0.373842959,0.518129835,0.108027206,SN
172,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.579272865,0.276401554,0.144325581,NS
179,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.451960914,0.343496877,0.204542209,SN
173,123,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.593314271,0.333678845,0.073006884,NS
184,123,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.402716571,0.470685304,0.126598125,SN
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.611335399,0.330491832,0.058172769,NS
182,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.422548854,0.474728576,0.10272257,SN
172,121,0,0,0,0,2,3,3,1,0,2017,Synthetic,0,0.615811883,0.312156105,0.072032012,NS
182,121,0,0,0,0,2,3,3,0,1,2017,NonSynthetic,0,0.442463403,0.436121725,0.121414872,SN
171,119,0,0,0,0,1,1,1,1,0,2017,Synthetic,0,0.635521038,0.302165416,0.062313546,NS
181,119,0,0,0,0,1,1,1,0,1,2017,NonSynthetic,0,0.464133397,0.429105659,0.106760944,SN
171,129,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.608149214,0.334973972,0.056876814,NS
181,129,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,0.436595946,0.467613683,0.095790371,SN
171,157,0,0,0,0,3,3,3,1,0,2017,Synthetic,0,0.503186957,0.467824116,0.028988928,NS
181,157,0,0,0,0,3,3,3,0,1,2017,NonSynthetic,0,0.339790427,0.614286497,0.045923075,SN
171,121,0,0,0,0,3,1,1,1,0,2017,Synthetic,0,0.629607127,0.310759139,0.059633734,NS
181,121,0,0,0,0,3,1,1,0,1,2017,NonSynthetic,0,0.458304864,0.439860882,0.101834254,SN
171,119,0.005,0,0,0,3,1,1,1,0,2017,Synthetic,1,0.634623236,0.3024004,0.062976364,NS
181,119,0.005,0,0,0,3,1,1,0,1,2017,NonSynthetic,1,0.463100929,0.429090246,0.107808825,SN
171,121,0.01,0,0,0,1,1,1,1,0,2017,Synthetic,1,0.627841256,0.311248496,0.060910248,NS
181,121,0.01,0,0,0,1,1,1,0,1,2017,NonSynthetic,1,0.456295265,0.439855445,0.10384929,SN
171,118,0.06,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.628530525,0.289353753,0.082115722,NS
181,118,0.06,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.454201012,0.406590701,0.139208286,SN
171,118,0.01,0,0,0,5,3,3,1,0,2017,Synthetic,1,0.638460157,0.287554962,0.073984881,NS
181,118,0.01,0,0,0,5,3,3,0,1,2017,NonSynthetic,1,0.46563057,0.407788666,0.126580764,SN
172,118,0.01,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.622063814,0.299435071,0.078501115,NS
181,118,0.01,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.46563057,0.407788666,0.126580764,SN
154,118,0.22,0,0,0.0025,3,4,0,1,1,2017,Mixture,1,0.803985164,0.116231491,0.079783345,NM
170,118,0.22,0,0,0.0025,3,4,0,1,0,2017,Synthetic,1,0.553324534,0.231817523,0.214857943,MS
182,118,0.22,0,0,0.0025,3,4,0,0,1,2017,NonSynthetic,1,0.332131336,0.309060929,0.358807736,SN
171,123,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.596929617,0.266501565,0.136568818,NS
180,123,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,0.433816346,0.352377757,0.213805897,SN
173,119,0.015,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.601679561,0.316071209,0.08224923,NS
180,119,0.015,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.479608316,0.401301704,0.11908998,SN
171,128,0,0,0,0,5,3,3,1,0,2017,Synthetic,0,0.611335399,0.330491832,0.058172769,NS
180,128,0,0,0,0,5,3,3,0,1,2017,NonSynthetic,0,0.456921274,0.449415974,0.093662752,SN
170,115,0,0,0,0,2,0,0,1,0,2017,Synthetic,0,0.624619008,0.224674284,0.150706708,NS
179,115,0,0,0,0,2,0,0,0,1,2017,NonSynthetic,0,0.459941144,0.300999914,0.239058942,SN
170,115,0.025,0,0,0,2,3,3,1,0,2017,Synthetic,1,0.659092324,0.264331054,0.076576622,NS
179,115,0.025,0,0,0,2,3,3,0,1,2017,NonSynthetic,1,0.505061322,0.368529267,0.126409411,SN
175,123,0,0,0,0,3,4,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
184,123,0,0,0,0,3,4,0,0,1,2017,NonSynthetic,0,0.363243467,0.384966578,0.251789955,SN
175,123,0,0,0,0,3,0,0,1,0,2017,Synthetic,0,0.525132398,0.305891978,0.168975623,NS
184,123,0,0,0,0,3,0,0,0,1,2017,NonSynthetic,0,0.363243467,0.384966578,0.251789955,SN
172,119,0.245,0,0,0,1,2,2,1,2,2017,Mixture,1,0.440472418,0.05250351,0.507024073,NM
156,88,0.12,0,0,0,2,4,0,1,1,2017,Mixture,1,0.626704092,0.007495721,0.365800186,NM
171,88,0.12,0,0,0,2,4,0,0,2,2017,NonSynthetic,1,0.319518045,0.0103623,0.670119655,MN
178,88,0.12,0,0,0,2,4,0,1,1,2017,Mixture,1,0.205708308,0.010626182,0.78366551,NM
158,94,0.035,0,0,0,3,3,3,1,1,2017,Mixture,1,0.801916138,0.013022333,0.185061529,NM
172,94,0.035,0,0,0,3,3,3,0,2,2017,NonSynthetic,1,0.554744668,0.022855052,0.422400281,MN
178,94,0.035,0,0,0,3,3,3,1,0,2017,Synthetic,1,0.428917251,0.026335802,0.544746947,NS
156,93,0.24,0,0,0,1,4,0,1,1,2017,Mixture,1,0.578797723,0.008011502,0.413190774,NM
171,93,0.24,0,0,0,1,4,0,0,2,2017,NonSynthetic,1,0.277577112,0.010417912,0.712004976,MN
179,93,0.24,0,0,0,1,4,0,1,1,2017,Mixture,1,0.162921609,0.010409288,0.826669103,NM
157,121,0.265,0,0,0,1,4,0,1,1,2017,Mixture,1,0.652004976,0.016459964,0.33153506,NM
171,121,0.265,0,0,0,1,4,0,0,2,2017,NonSynthetic,1,0.364726618,0.023360098,0.611913284,MN
177,121,0.265,0,0,0,1,4,0,1,1,2017,Mixture,1,0.256813799,0.024513737,0.718672465,NM
156,89,0,0,0,0,2,4,0,1,2,2017,Mixture,0,0.693606201,0.008019475,0.298374324,NM
171,89,0,0,0,0,2,4,0,0,2,2017,NonSynthetic,0,0.388041148,0.01216524,0.599793612,MN
178,89,0,0,0,0,2,4,0,1,1,2017,Mixture,0,0.259228212,0.012944634,0.727827154,NM
